step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13,TRANSFER,137.42,C000242,4689.09,4551.67,M000152,1005.97,1143.38,0,0
13,PAYMENT,1789.09,C000014,4236.4,2447.31,M000130,1614.5,3403.58,0,0
13,PAYMENT,1920.27,C000175,6018.32,4098.05,M000109,5134.25,7054.52,0,0
13,CASH_OUT,102.46,C000152,2258.07,2155.61,M000100,4872.61,4975.06,0,0
13,DEBIT,55.28,C000255,4544.08,4488.8,M000012,4217.88,4273.15,0,0
13,CASH_IN,434.94,C000200,10830.49,10395.55,M000141,36428.35,36863.3,0,0
13,PAYMENT,473.47,C000279,2625.72,2152.24,M000149,8290.32,8763.8,0,0
13,PAYMENT,2701.09,C000188,8471.63,5770.53,M000125,1501.45,4202.54,0,0
13,PAYMENT,3766.17,C000097,8993.28,5227.11,M000011,1678.16,5444.34,0,0
13,TRANSFER,625.85,C000068,16532.66,15906.81,M000156,76585.7,77211.55,0,0
13,TRANSFER,1100.55,C000065,22808.58,21708.02,M000049,14943.54,16044.1,0,0
13,CASH_IN,1731.51,C000071,3018.65,1287.14,M000005,58771.19,60502.7,0,0
13,PAYMENT,1480.7,C000016,13070.47,11589.77,M000184,4454.64,5935.34,0,0
13,PAYMENT,327.13,C000028,11659.36,11332.23,M000184,1458.2,1785.33,0,0
13,TRANSFER,1664.15,C000076,4696.67,3032.52,M000142,2737.08,4401.23,0,0
13,CASH_OUT,4175.05,C000241,4542.79,367.74,M000011,2678.63,6853.68,0,0
13,CASH_IN,456.05,C000235,7436.77,6980.71,M000121,34270.77,34726.82,0,0
13,CASH_OUT,2137.13,C000185,20304.6,18167.48,M000176,2638.18,4775.31,1,0
13,CASH_IN,135.32,C000030,17280.71,17145.39,M000035,3353.0,3488.32,0,0
13,PAYMENT,625.69,C000000,9489.79,8864.1,M000136,10782.77,11408.46,0,0
13,PAYMENT,2246.14,C000190,11530.66,9284.53,M000059,10184.63,12430.77,0,0
13,CASH_IN,187.08,C000112,3507.93,3320.85,M000188,6533.72,6720.79,0,0
13,PAYMENT,1673.38,C000038,32895.15,31221.77,M000186,3596.38,5269.76,0,0
13,TRANSFER,500.13,C000131,2167.05,1666.92,M000075,39555.29,40055.42,0,0
13,CASH_OUT,743.99,C000014,8588.87,7844.87,M000036,7621.22,8365.22,0,0
13,PAYMENT,2906.19,C000013,12585.65,9679.46,M000119,1604.49,4510.68,0,0
13,PAYMENT,481.19,C000034,4911.28,4430.09,M000158,5416.44,5897.63,0,0
13,TRANSFER,233.46,C000221,2867.28,2633.82,M000116,10669.17,10902.63,0,0
13,TRANSFER,697.36,C000107,11893.42,11196.06,M000047,1283.02,1980.38,0,0
13,PAYMENT,195.82,C000108,2377.42,2181.6,M000066,9539.85,9735.67,0,0
13,PAYMENT,68.04,C000141,530.09,462.05,M000126,5240.44,5308.48,0,0
13,PAYMENT,362.49,C000040,22960.37,22597.88,M000001,7268.65,7631.14,0,0
13,TRANSFER,440.79,C000191,3178.25,2737.46,M000021,24090.11,24530.9,0,0
13,PAYMENT,2076.41,C000004,961.56,0.0,M000112,7738.87,9815.28,0,0
13,DEBIT,268.38,C000150,6654.78,6386.39,M000039,4725.53,4993.91,0,0
13,PAYMENT,2055.66,C000092,4234.02,2178.36,M000195,4477.03,6532.69,0,0
13,TRANSFER,1124.62,C000130,15428.67,14304.05,M000020,1194.31,2318.93,0,0
13,TRANSFER,1414.35,C000278,1170.18,0.0,M000030,6300.05,7714.4,0,0
13,PAYMENT,818.57,C000231,8339.64,7521.07,M000053,3273.6,4092.17,0,0
13,PAYMENT,453.53,C000045,5350.66,4897.14,M000022,2117.8,2571.33,0,0
13,TRANSFER,235.5,C000172,1794.78,1559.28,M000103,11870.18,12105.68,0,0
13,TRANSFER,512.91,C000141,11480.59,10967.68,M000164,7918.16,8431.07,0,0
13,CASH_OUT,286.48,C000096,3645.65,3359.16,M000019,10842.25,11128.74,0,0
13,PAYMENT,179.7,C000166,3427.08,3247.38,M000011,1206.77,1386.47,0,0
13,CASH_OUT,254.37,C000200,11169.42,10915.05,M000155,6675.99,6930.36,0,0
13,PAYMENT,93.2,C000205,8167.86,8074.66,M000103,24065.93,24159.14,0,0
13,PAYMENT,90.19,C000139,2670.66,2580.47,M000079,12584.68,12674.87,0,0
13,TRANSFER,1012.71,C000205,16799.23,15786.52,M000168,1860.46,2873.16,0,0
13,PAYMENT,170.23,C000282,7711.45,7541.22,M000039,2847.15,3017.38,0,0
13,TRANSFER,1189.12,C000024,1677.81,488.69,M000125,5267.23,6456.35,0,0
13,PAYMENT,701.56,C000288,22929.81,22228.25,M000150,3401.13,4102.69,0,0
13,PAYMENT,118.11,C000178,11260.06,11141.95,M000002,1393.34,1511.45,0,0
13,CASH_OUT,397.45,C000049,12179.17,11781.72,M000182,2615.34,3012.79,0,0
13,PAYMENT,1067.5,C000136,5193.54,4126.04,M000041,7858.29,8925.79,0,0
13,CASH_IN,1320.81,C000182,5619.52,4298.71,M000034,3024.08,4344.89,0,0
13,PAYMENT,109.06,C000212,3929.56,3820.5,M000075,2441.59,2550.65,0,0
13,PAYMENT,5652.86,C000032,10940.47,5287.61,M000099,3987.05,9639.92,0,0
13,PAYMENT,387.62,C000030,9066.27,8678.66,M000005,7833.99,8221.61,0,0
13,CASH_IN,487.81,C000119,6164.89,5677.07,M000031,4494.72,4982.54,0,0
13,PAYMENT,355.98,C000046,1777.56,1421.58,M000050,38676.89,39032.87,0,0
13,CASH_IN,481.28,C000052,17659.11,17177.83,M000096,1319.01,1800.3,0,0
13,TRANSFER,370.98,C000104,27610.49,27239.51,M000123,4434.96,4805.94,0,0
13,CASH_OUT,86.33,C000183,6058.71,5972.38,M000120,5013.81,5100.14,0,0
13,PAYMENT,831.29,C000098,6731.51,5900.22,M000153,15629.28,16460.57,0,0
13,PAYMENT,2659.1,C000204,10973.68,8314.58,M000009,11501.1,14160.2,0,0
13,PAYMENT,1016.41,C000155,7136.21,6119.81,M000064,1907.23,2923.63,0,0
13,CASH_IN,131.16,C000104,18020.78,17889.62,M000007,1801.32,1932.48,0,0
13,PAYMENT,222.49,C000121,3910.9,3688.41,M000197,2749.74,2972.23,0,0
13,PAYMENT,872.92,C000224,8265.13,7392.21,M000133,8314.0,9186.92,0,0
13,CASH_OUT,1114.85,C000091,29632.9,28518.05,M000020,2390.37,3505.22,0,0
13,CASH_OUT,387.99,C000156,3788.88,3400.89,M000059,1166.74,1554.74,0,0
13,CASH_IN,2102.62,C000138,6917.43,4814.81,M000106,2484.84,4587.46,0,0
13,PAYMENT,3466.75,C000246,20845.8,17379.05,M000149,3478.14,6944.89,0,0
13,CASH_IN,4120.36,C000297,2499.82,0.0,M000154,12974.66,17095.02,0,0
13,TRANSFER,129.14,C000297,2318.01,2188.87,M000150,6656.2,6785.34,0,0
13,TRANSFER,2630.3,C000297,10183.33,7553.03,M000000,23979.42,26609.72,0,0
13,PAYMENT,1577.8,C000201,1343.56,0.0,M000057,36188.98,37766.78,0,0
14,PAYMENT,128.47,C000157,18699.53,18571.06,M000122,5513.09,5641.56,0,0
14,DEBIT,584.03,C000086,5429.31,4845.28,M000173,4795.45,5379.48,0,0
14,PAYMENT,566.73,C000208,5562.06,4995.33,M000197,7816.34,8383.07,0,0
14,PAYMENT,1067.93,C000088,12380.29,11312.36,M000107,5912.1,6980.03,0,0
14,PAYMENT,155.9,C000130,20808.14,20652.24,M000122,2697.36,2853.27,0,0
14,CASH_IN,1828.2,C000217,910.78,0.0,M000099,6918.34,8746.55,0,0
14,CASH_IN,2484.48,C000089,4252.47,1767.99,M000045,1416.34,3900.83,0,0
14,TRANSFER,247.02,C000041,9000.31,8753.29,M000175,3398.64,3645.66,0,0
14,PAYMENT,133.04,C000233,20223.9,20090.86,M000012,3215.97,3349.01,0,0
14,CASH_OUT,239.43,C000211,6677.72,6438.28,M000184,5391.43,5630.87,0,0
14,CASH_OUT,2641.11,C000085,6424.63,3783.51,M000063,6775.06,9416.17,0,0
14,DEBIT,122.15,C000232,7953.71,7831.57,M000100,2893.14,3015.29,0,0
14,TRANSFER,146.85,C000079,1847.93,1701.08,M000111,9080.82,9227.67,0,0
14,CASH_OUT,698.31,C000150,2719.77,2021.46,M000069,5132.97,5831.28,0,0
14,CASH_IN,548.53,C000146,1895.33,1346.81,M000051,18348.91,18897.44,0,0
14,CASH_OUT,634.34,C000147,1094.25,459.9,M000110,3095.76,3730.1,0,0
14,TRANSFER,627.77,C000075,4820.26,4192.49,M000021,11827.58,12455.35,0,0
14,CASH_IN,157.0,C000140,1886.3,1729.3,M000198,2901.47,3058.47,0,0
14,TRANSFER,1463.62,C000057,14705.66,13242.05,M000147,1954.49,3418.11,0,0
14,CASH_OUT,179.67,C000067,5336.95,5157.28,M000183,11346.38,11526.05,0,0
14,TRANSFER,429.15,C000207,1518.59,1089.44,M000158,10052.98,10482.13,0,0
14,PAYMENT,355.92,C000059,1229.01,873.1,M000114,5698.21,6054.13,0,0
14,CASH_OUT,414.32,C000037,2827.07,2412.75,M000161,5202.3,5616.62,0,0
14,PAYMENT,1090.56,C000160,3727.91,2637.35,M000163,2810.66,3901.22,0,0
14,PAYMENT,2276.83,C000107,2927.6,650.76,M000025,18108.37,20385.2,0,0
14,PAYMENT,1420.04,C000185,1039.51,0.0,M000145,7221.87,8641.92,0,0
14,TRANSFER,1035.85,C000276,20091.33,19055.48,M000100,5880.14,6915.99,0,0
14,CASH_OUT,2473.17,C000100,7748.68,5275.51,M000134,41868.1,44341.27,0,0
14,PAYMENT,286.53,C000223,1802.7,1516.17,M000105,3219.64,3506.18,0,0
14,TRANSFER,678.59,C000181,10374.29,9695.7,M000022,1933.06,2611.65,0,0
14,CASH_OUT,1252.89,C000149,21658.21,20405.32,M000134,2460.64,3713.53,0,0
14,CASH_OUT,830.96,C000192,942.55,111.58,M000130,518.95,1349.92,0,0
14,CASH_OUT,505.93,C000062,4071.98,3566.05,M000015,4730.99,5236.93,0,0
14,DEBIT,2305.31,C000131,12484.95,10179.64,M000025,12238.59,14543.9,0,0
14,CASH_OUT,7005.05,C000089,27006.01,20000.96,M000095,1468.52,8473.57,0,0
14,PAYMENT,470.18,C000163,7299.74,6829.56,M000080,2439.7,2909.88,0,0
14,CASH_IN,1380.96,C000223,10616.45,9235.5,M000057,9880.38,11261.33,0,0
14,CASH_IN,986.29,C000171,1008.48,22.19,M000145,9525.66,10511.95,0,0
14,DEBIT,1211.63,C000096,1559.07,347.44,M000059,2754.21,3965.84,0,0
14,TRANSFER,194.39,C000050,41772.48,41578.09,M000004,1652.56,1846.95,0,0
14,CASH_OUT,575.94,C000164,23732.94,23157.0,M000051,36692.47,37268.42,0,0
14,PAYMENT,1296.91,C000123,2405.86,1108.95,M000165,6981.33,8278.24,0,0
14,TRANSFER,304.2,C000018,2391.49,2087.29,M000008,3699.12,4003.32,0,0
14,TRANSFER,201.74,C000068,3793.89,3592.15,M000064,13259.55,13461.29,0,0
14,CASH_IN,754.96,C000019,1623.21,868.25,M000061,4378.53,5133.48,0,0
14,PAYMENT,618.54,C000256,10516.46,9897.91,M000178,6079.08,6697.62,0,0
14,CASH_IN,737.7,C000191,1079.69,341.99,M000046,7984.72,8722.42,0,0
14,PAYMENT,148.6,C000153,10945.71,10797.11,M000151,4705.4,4854.0,0,0
14,TRANSFER,589.67,C000149,2662.44,2072.77,M000165,4152.35,4742.01,0,0
14,PAYMENT,149.6,C000140,1016.84,867.24,M000032,9801.05,9950.65,0,0
14,TRANSFER,398.98,C000013,2228.33,1829.34,M000058,601.99,1000.97,0,0
14,CASH_IN,162.59,C000202,2316.99,2154.4,M000077,4888.51,5051.1,0,0
14,TRANSFER,465.76,C000254,18852.46,18386.7,M000179,5519.29,5985.06,0,0
14,PAYMENT,647.66,C000235,119746.47,119098.81,M000109,2120.56,2768.21,0,0
14,DEBIT,133.06,C000000,5842.45,5709.39,M000166,10553.96,10687.02,0,0
14,CASH_OUT,870.75,C000028,1339.67,468.92,M000163,1125.35,1996.1,0,0
14,CASH_OUT,1228.96,C000169,3758.03,2529.06,M000097,2295.31,3524.27,0,0
14,PAYMENT,835.7,C000239,16698.33,15862.62,M000046,10109.57,10945.27,0,0
14,PAYMENT,200.73,C000011,2817.44,2616.71,M000078,3968.36,4169.09,0,0
14,TRANSFER,251.65,C000018,6265.93,6014.28,M000075,429.37,681.02,0,0
14,CASH_OUT,1534.28,C000156,4113.02,2578.73,M000071,4093.83,5628.11,0,0
14,PAYMENT,756.6,C000023,13126.82,12370.22,M000109,22716.8,23473.4,0,0
14,PAYMENT,341.59,C000252,1042.99,701.4,M000128,14770.3,15111.89,0,0
14,TRANSFER,110.09,C000053,816.56,706.47,M000145,2070.7,2180.78,0,0
14,PAYMENT,1571.92,C000144,8053.58,6481.66,M000190,4216.04,5787.96,0,0
14,CASH_IN,877.34,C000045,547.63,0.0,M000063,5320.01,6197.35,0,0
14,DEBIT,12.0,C000138,5242.97,5230.96,M000121,48565.93,48577.94,0,0
14,TRANSFER,93.02,C000181,25083.35,24990.33,M000036,3082.17,3175.19,0,0
14,PAYMENT,273.24,C000088,5295.98,5022.74,M000083,6301.08,6574.32,0,0
14,CASH_OUT,85.1,C000157,8410.44,8325.34,M000193,5718.11,5803.21,0,0
14,CASH_OUT,334.59,C000214,3852.83,3518.24,M000026,1698.19,2032.77,0,0
14,CASH_OUT,196.6,C000054,3471.29,3274.69,M000187,2319.19,2515.79,0,0
14,PAYMENT,912.7,C000200,5655.89,4743.2,M000197,2754.47,3667.17,0,0
14,TRANSFER,755.29,C000129,34613.28,33857.99,M000150,1518.06,2273.35,0,0
14,CASH_IN,453.37,C000233,2867.36,2413.99,M000086,9303.48,9756.86,0,0
14,CASH_OUT,734.39,C000257,5777.13,5042.74,M000167,6987.04,7721.43,0,0
14,CASH_IN,1341.82,C000205,3719.71,2377.9,M000008,9773.66,11115.48,0,0
14,CASH_OUT,1240.59,C000232,3611.01,2370.42,M000098,4452.08,5692.67,0,0
14,DEBIT,1112.51,C000114,2566.33,1453.82,M000131,4652.27,5764.78,0,0
14,TRANSFER,1600.23,C000220,1423.89,0.0,M000108,5966.42,7566.65,0,0
14,CASH_OUT,604.5,C000050,1552.47,947.97,M000030,3980.5,4585.0,0,0
14,TRANSFER,1948.14,C000045,10181.86,8233.72,M000092,8458.13,10406.27,0,0
14,CASH_OUT,403.36,C000059,6025.81,5622.45,M000115,11581.45,11984.81,0,0
14,PAYMENT,227.64,C000181,993.94,766.3,M000077,24772.13,24999.78,0,0
14,PAYMENT,2762.66,C000242,5175.56,2412.9,M000063,17110.69,19873.35,0,0
14,CASH_OUT,133.3,C000077,5625.73,5492.43,M000189,8142.66,8275.97,0,0
14,CASH_IN,646.7,C000102,1845.81,1199.11,M000021,5036.35,5683.05,0,0
14,PAYMENT,221.32,C000226,7248.93,7027.61,M000015,28627.52,28848.84,0,0
14,CASH_IN,236.46,C000099,26276.98,26040.52,M000192,15034.93,15271.38,0,0
14,PAYMENT,112.6,C000053,4469.25,4356.65,M000173,5847.02,5959.62,0,0
14,CASH_IN,1290.25,C000129,435.97,0.0,M000161,1559.34,2849.59,0,0
15,PAYMENT,306.84,C000198,6493.62,6186.78,M000096,3266.97,3573.8,0,0
15,PAYMENT,705.51,C000026,160.97,0.0,M000100,6203.13,6908.64,0,0
15,CASH_OUT,509.53,C000109,12201.34,11691.81,M000085,7201.01,7710.53,0,0
15,PAYMENT,208.41,C000216,8565.65,8357.25,M000065,16592.54,16800.95,0,0
15,TRANSFER,1166.39,C000040,4532.97,3366.59,M000134,8008.32,9174.71,0,0
15,PAYMENT,321.48,C000139,8597.39,8275.91,M000037,21865.49,22186.97,0,0
15,CASH_OUT,832.33,C000014,12197.74,11365.41,M000127,5311.38,6143.71,0,0
15,PAYMENT,293.31,C000122,2425.56,2132.25,M000156,9126.34,9419.64,0,0
15,PAYMENT,77.69,C000158,11888.7,11811.02,M000127,4327.24,4404.93,0,0
15,PAYMENT,342.08,C000166,3648.93,3306.85,M000100,9249.53,9591.61,0,0
15,CASH_OUT,234.43,C000106,4055.22,3820.79,M000190,15072.06,15306.49,0,0
15,TRANSFER,343.05,C000083,12100.28,11757.24,M000005,4418.3,4761.35,0,0
15,DEBIT,335.94,C000008,9962.31,9626.37,M000063,10529.08,10865.02,0,0
15,PAYMENT,1100.26,C000007,6834.11,5733.85,M000062,6648.45,7748.71,0,0
15,PAYMENT,436.47,C000209,17562.53,17126.05,M000194,950.0,1386.47,0,0
15,CASH_OUT,199.87,C000277,12378.04,12178.16,M000034,13322.49,13522.36,0,0
15,PAYMENT,735.5,C000107,1742.57,1007.07,M000147,1451.28,2186.78,0,0
15,PAYMENT,198.3,C000200,2500.9,2302.59,M000003,24112.29,24310.59,0,0
15,PAYMENT,215.29,C000239,4303.44,4088.16,M000116,11448.86,11664.15,0,0
15,PAYMENT,463.66,C000087,8527.38,8063.73,M000055,1699.15,2162.81,0,0
15,PAYMENT,215.37,C000159,8582.53,8367.16,M000073,5360.43,5575.8,0,0
15,CASH_IN,470.29,C000115,10631.3,10161.02,M000033,4036.45,4506.74,0,0
15,PAYMENT,15.69,C000190,3014.97,2999.28,M000124,19723.17,19738.86,0,0
15,CASH_IN,1602.35,C000116,1311.42,0.0,M000113,9138.92,10741.27,0,0
15,TRANSFER,2356.3,C000207,1766.87,0.0,M000024,10305.73,12662.03,0,0
15,CASH_OUT,3756.44,C000072,14682.23,10925.79,M000107,8745.3,12501.74,0,0
15,CASH_IN,375.67,C000198,3510.27,3134.59,M000191,3946.73,4322.41,0,0
15,PAYMENT,281.2,C000246,1625.1,1343.91,M000022,9416.7,9697.9,0,0
15,PAYMENT,286.11,C000116,6258.97,5972.86,M000045,9952.87,10238.98,0,0
15,PAYMENT,5521.26,C000052,2295.35,0.0,M000014,17202.71,22723.97,0,0
15,TRANSFER,1845.09,C000033,6965.77,5120.69,M000125,2588.66,4433.75,0,0
15,CASH_OUT,174.58,C000229,5609.75,5435.17,M000174,1598.91,1773.49,0,0
15,CASH_OUT,401.1,C000164,4199.16,3798.06,M000138,4394.08,4795.18,0,0
15,TRANSFER,358.44,C000242,2170.59,1812.16,M000126,2032.19,2390.63,0,0
15,PAYMENT,2438.9,C000032,1146.35,0.0,M000121,27301.93,29740.84,0,0
15,CASH_OUT,283.53,C000028,1265.68,982.15,M000118,4302.6,4586.13,0,0
15,TRANSFER,88.92,C000148,4063.86,3974.94,M000064,1958.79,2047.7,0,0
15,PAYMENT,153.05,C000089,2909.56,2756.51,M000165,7868.52,8021.56,0,0
15,PAYMENT,538.25,C000082,3469.23,2930.99,M000012,3723.78,4262.03,0,0
15,CASH_IN,2220.51,C000234,624.06,0.0,M000073,4317.84,6538.35,0,0
15,TRANSFER,550.67,C000285,10821.27,10270.6,M000114,3081.68,3632.35,0,0
15,PAYMENT,258.94,C000120,4721.3,4462.37,M000177,44495.26,44754.2,0,0
15,CASH_OUT,711.69,C000272,1925.23,1213.53,M000066,9904.1,10615.79,0,0
15,PAYMENT,2548.83,C000145,9825.36,7276.53,M000122,5202.83,7751.65,0,0
15,DEBIT,202.78,C000293,2725.86,2523.08,M000029,11164.11,11366.88,0,0
15,TRANSFER,229.96,C000233,12161.82,11931.86,M000082,12627.34,12857.3,0,0
15,PAYMENT,579.09,C000035,5735.15,5156.06,M000023,10899.67,11478.75,0,0
15,CASH_IN,151.17,C000079,10057.87,9906.7,M000104,2847.01,2998.18,0,0
15,CASH_OUT,497.52,C000083,4995.25,4497.73,M000120,10297.03,10794.54,0,0
15,DEBIT,246.91,C000015,3925.04,3678.13,M000165,8257.9,8504.81,0,0
15,CASH_OUT,172.05,C000289,4855.54,4683.49,M000125,7842.42,8014.47,0,0
15,PAYMENT,40.51,C000288,7776.54,7736.03,M000161,5247.17,5287.68,0,0
15,PAYMENT,1097.28,C000102,18567.74,17470.46,M000025,11037.29,12134.57,0,0
15,CASH_OUT,2491.11,C000234,8442.75,5951.64,M000146,4799.03,7290.14,1,0
15,TRANSFER,127.73,C000037,9372.24,9244.51,M000003,4466.64,4594.37,0,0
15,PAYMENT,1811.15,C000144,11258.01,9446.86,M000182,6168.21,7979.36,0,0
15,PAYMENT,712.82,C000203,1200.72,487.91,M000076,13414.62,14127.43,0,0
15,CASH_OUT,1132.04,C000205,2810.39,1678.35,M000021,6327.7,7459.74,0,0
15,CASH_IN,12339.94,C000072,7575.16,0.0,M000173,11750.09,24090.04,0,0
15,DEBIT,948.97,C000258,1334.96,385.99,M000106,5013.69,5962.66,0,0
15,PAYMENT,522.55,C000130,5249.63,4727.08,M000067,13898.91,14421.46,0,0
15,CASH_IN,744.93,C000166,2940.81,2195.89,M000067,3911.29,4656.21,0,0
15,PAYMENT,38.67,C000207,8232.38,8193.7,M000062,2149.57,2188.25,0,0
15,CASH_OUT,868.46,C000013,9855.79,8987.33,M000035,7646.78,8515.24,0,0
15,CASH_IN,2210.39,C000035,2178.56,0.0,M000082,4936.42,7146.8,0,0
15,PAYMENT,3222.11,C000279,21972.98,18750.87,M000049,7490.19,10712.3,0,0
15,CASH_OUT,995.6,C000031,30859.39,29863.79,M000113,1814.07,2809.67,0,0
15,PAYMENT,66.13,C000080,4406.44,4340.31,M000025,26528.57,26594.7,0,0
15,TRANSFER,2039.22,C000230,7931.44,5892.22,M000048,4774.01,6813.23,0,0
15,PAYMENT,2427.14,C000173,2135.97,0.0,M000028,54779.38,57206.53,0,0
15,CASH_OUT,247.51,C000295,1830.46,1582.95,M000062,7562.4,7809.91,0,0
15,CASH_OUT,162.6,C000101,9656.12,9493.52,M000071,3692.8,3855.4,0,0
15,PAYMENT,403.02,C000212,15720.22,15317.2,M000111,6759.88,7162.91,0,0
15,PAYMENT,164.82,C000291,33144.55,32979.73,M000176,2713.2,2878.01,0,0
15,PAYMENT,331.5,C000265,2437.74,2106.24,M000174,11084.12,11415.62,0,0
15,CASH_OUT,216.03,C000085,4471.76,4255.73,M000190,50752.24,50968.27,0,0
15,CASH_IN,971.44,C000086,49731.23,48759.78,M000071,1968.59,2940.03,0,0
15,PAYMENT,329.65,C000257,1315.69,986.05,M000096,2207.13,2536.78,0,0
15,PAYMENT,814.72,C000265,2318.93,1504.22,M000123,27593.29,28408.01,0,0
15,TRANSFER,67.16,C000026,2124.53,2057.37,M000018,16755.31,16822.47,0,0
15,CASH_IN,265.53,C000135,5369.37,5103.84,M000007,4898.15,5163.68,0,0
15,PAYMENT,526.26,C000114,1901.12,1374.85,M000155,8694.08,9220.34,0,0
15,CASH_OUT,344.54,C000076,6901.86,6557.32,M000022,17008.35,17352.89,0,0
15,CASH_OUT,249.75,C000178,4213.59,3963.84,M000039,15453.2,15702.94,0,0
15,PAYMENT,2347.35,C000216,2338.13,0.0,M000099,815.18,3162.53,0,0
15,CASH_OUT,2104.33,C000273,2132.97,28.64,M000002,4868.1,6972.43,0,0
15,CASH_IN,300.11,C000121,4912.74,4612.64,M000022,22420.03,22720.14,0,0
16,PAYMENT,80.31,C000064,3143.99,3063.67,M000141,1239.67,1319.98,0,0
16,TRANSFER,1418.7,C000187,12344.0,10925.3,M000021,4209.22,5627.92,0,0
16,CASH_OUT,71.49,C000098,1131.49,1059.99,M000088,2917.85,2989.34,0,0
16,PAYMENT,1233.83,C000107,7866.41,6632.59,M000129,745.87,1979.7,0,0
16,PAYMENT,142.15,C000080,1459.29,1317.14,M000165,2737.91,2880.06,0,0
16,CASH_IN,1817.26,C000074,2650.79,833.53,M000006,15661.23,17478.49,0,0
16,PAYMENT,4550.2,C000073,1787.35,0.0,M000066,3427.99,7978.19,0,0
16,CASH_OUT,120.33,C000071,11300.05,11179.73,M000130,1705.86,1826.19,0,0
16,PAYMENT,655.27,C000031,8128.42,7473.15,M000186,1106.67,1761.93,0,0
16,PAYMENT,1320.99,C000236,6132.02,4811.03,M000100,16249.67,17570.66,0,0
16,PAYMENT,100.34,C000042,799.76,699.42,M000038,2740.65,2840.99,0,0
16,CASH_OUT,1368.59,C000010,11794.24,10425.65,M000011,2759.48,4128.07,0,0
16,PAYMENT,912.48,C000005,2463.15,1550.67,M000146,57895.61,58808.09,0,0
16,PAYMENT,2767.88,C000217,4691.04,1923.16,M000090,1708.3,4476.18,0,0
16,TRANSFER,784.21,C000080,3646.0,2861.79,M000046,1865.77,2649.97,0,0
16,TRANSFER,264.88,C000029,8022.97,7758.09,M000174,8692.89,8957.78,0,0
16,CASH_OUT,1333.08,C000215,1101.94,0.0,M000133,20958.13,22291.21,0,0
16,PAYMENT,603.64,C000158,14058.32,13454.69,M000091,16189.29,16792.93,0,0
16,PAYMENT,2683.62,C000234,5645.17,2961.55,M000149,16988.97,19672.6,0,0
16,PAYMENT,50.74,C000046,3240.31,3189.58,M000121,17919.29,17970.03,0,0
16,PAYMENT,626.54,C000073,4462.93,3836.39,M000131,1409.54,2036.08,0,0
16,PAYMENT,223.56,C000209,14974.95,14751.39,M000083,4936.34,5159.9,0,0
16,PAYMENT,48.44,C000112,17510.0,17461.56,M000176,16384.66,16433.11,0,0
16,CASH_IN,501.74,C000237,1584.9,1083.16,M000080,5738.76,6240.5,0,0
16,PAYMENT,195.67,C000016,59636.79,59441.12,M000152,32499.02,32694.69,0,0
16,TRANSFER,3017.76,C000102,8855.82,5838.06,M000054,10172.66,13190.43,0,0
16,PAYMENT,323.63,C000069,9967.18,9643.55,M000066,7492.04,7815.67,0,0
16,CASH_IN,530.57,C000005,24670.93,24140.37,M000054,5275.34,5805.91,0,0
16,CASH_IN,2296.01,C000146,916.7,0.0,M000132,1672.09,3968.1,0,0
16,CASH_OUT,727.04,C000203,1571.31,844.26,M000165,2840.62,3567.66,0,0
16,PAYMENT,507.94,C000287,1953.75,1445.81,M000040,2653.78,3161.72,0,0
16,PAYMENT,904.26,C000181,5954.72,5050.46,M000158,8024.51,8928.77,0,0
16,TRANSFER,548.35,C000113,4333.5,3785.15,M000025,8453.2,9001.56,0,0
16,CASH_OUT,210.05,C000097,1835.22,1625.17,M000175,2914.58,3124.63,0,0
16,PAYMENT,4367.16,C000209,1093.82,0.0,M000190,39506.86,43874.01,0,0
16,TRANSFER,474.94,C000174,11499.56,11024.62,M000074,7976.52,8451.46,0,0
16,CASH_IN,825.26,C000083,10384.67,9559.41,M000047,4603.2,5428.46,0,0
16,TRANSFER,1786.78,C000143,5422.86,3636.08,M000018,1080.88,2867.65,0,0
16,PAYMENT,195.04,C000117,23205.33,23010.29,M000074,3060.62,3255.66,0,0
16,DEBIT,634.26,C000064,2796.6,2162.34,M000054,3732.97,4367.23,0,0
16,PAYMENT,640.02,C000156,3688.67,3048.65,M000052,2985.31,3625.32,0,0
16,PAYMENT,618.75,C000116,6074.15,5455.41,M000018,13564.14,14182.88,0,0
16,CASH_IN,275.47,C000098,5909.22,5633.75,M000147,86418.27,86693.74,0,0
16,CASH_OUT,396.19,C000125,7139.44,6743.26,M000180,10837.14,11233.33,0,0
16,CASH_OUT,193.59,C000189,16639.81,16446.23,M000182,19285.98,19479.57,0,0
16,CASH_OUT,143.41,C000163,3105.66,2962.25,M000040,529.3,672.71,0,0
16,CASH_IN,1348.68,C000088,4553.49,3204.81,M000133,10650.7,11999.38,0,0
16,CASH_OUT,466.22,C000262,11320.22,10854.0,M000112,1382.79,1849.01,0,0
16,CASH_OUT,652.67,C000197,4542.22,3889.55,M000153,2883.91,3536.58,0,0
16,DEBIT,1409.5,C000083,3267.48,1857.98,M000163,3522.36,4931.86,0,0
16,CASH_IN,166.42,C000173,1169.03,1002.62,M000181,2530.63,2697.05,0,0
16,PAYMENT,5639.47,C000112,2925.67,0.0,M000131,14092.06,19731.54,0,0
